"Datetime","avg_wind_speed","avg_wind_dir","loc"
2020-07-01 10:00:00,0.51,200,"jlwhiteoak"
2020-07-01 10:30:00,0.38,120,"jlwhiteoak"
2020-07-01 11:00:00,0.77,199,"jlwhiteoak"
2020-07-01 11:30:00,0.9,182,"jlwhiteoak"
2020-07-01 12:00:00,1,168,"jlwhiteoak"
2020-07-01 12:30:00,1.21,128,"jlwhiteoak"
2020-07-01 13:00:00,2.04,144,"jlwhiteoak"
2020-07-01 13:30:00,2.26,147,"jlwhiteoak"
2020-07-01 14:00:00,2.64,167,"jlwhiteoak"
2020-07-01 14:30:00,2.5,174,"jlwhiteoak"
2020-07-01 15:00:00,2.36,172,"jlwhiteoak"
2020-07-02 09:00:00,3.25,5,"jlwhiteoak"
2020-07-02 09:30:00,3.76,18,"jlwhiteoak"
2020-07-02 10:00:00,4.15,8,"jlwhiteoak"
2020-07-02 10:30:00,3.61,10,"jlwhiteoak"
2020-07-02 11:00:00,3.65,1,"jlwhiteoak"
2020-07-02 11:30:00,4.41,2,"jlwhiteoak"
2020-07-02 12:00:00,3.77,5,"jlwhiteoak"
2020-07-02 12:30:00,3.93,17,"jlwhiteoak"
2020-07-02 13:00:00,3.75,19,"jlwhiteoak"
2020-07-02 13:30:00,3.63,127,"jlwhiteoak"
2020-07-02 14:00:00,3.5,128,"jlwhiteoak"
2020-07-02 14:30:00,3.58,11,"jlwhiteoak"
2020-07-02 15:00:00,3.26,14,"jlwhiteoak"
2020-07-03 09:00:00,1.02,38,"jlwhiteoak"
2020-07-03 09:30:00,1.03,20,"jlwhiteoak"
2020-07-03 10:00:00,0.87,34,"jlwhiteoak"
2020-07-03 10:30:00,1.16,34,"jlwhiteoak"
2020-07-03 11:00:00,1.32,15,"jlwhiteoak"
2020-07-03 11:30:00,1.18,128,"jlwhiteoak"
2020-07-03 12:00:00,1.55,328,"jlwhiteoak"
2020-07-03 12:30:00,1.2,331,"jlwhiteoak"
2020-07-03 13:00:00,0.67,321,"jlwhiteoak"
2020-07-03 13:30:00,0.47,207,"jlwhiteoak"
2020-07-03 14:00:00,0.88,183,"jlwhiteoak"
2020-07-03 14:30:00,1.13,172,"jlwhiteoak"
2020-07-03 15:00:00,1.06,164,"jlwhiteoak"
2020-07-04 09:00:00,0.73,180,"jlwhiteoak"
2020-07-04 09:30:00,0.85,159,"jlwhiteoak"
2020-07-04 10:00:00,1.17,104,"jlwhiteoak"
2020-07-04 10:30:00,0.93,129,"jlwhiteoak"
2020-07-04 11:00:00,0.52,183,"jlwhiteoak"
2020-07-04 11:30:00,1.07,217,"jlwhiteoak"
2020-07-04 12:00:00,1.6,319,"jlwhiteoak"
2020-07-04 12:30:00,1.28,342,"jlwhiteoak"
2020-07-04 13:00:00,0.83,152,"jlwhiteoak"
2020-07-04 13:30:00,0.85,127,"jlwhiteoak"
2020-07-04 14:00:00,0.8,127,"jlwhiteoak"
2020-07-04 14:30:00,1.13,169,"jlwhiteoak"
2020-07-04 15:00:00,1.45,162,"jlwhiteoak"
2020-07-05 09:00:00,1.05,255,"jlwhiteoak"
2020-07-05 09:30:00,1.31,235,"jlwhiteoak"
2020-07-05 10:00:00,0.9,246,"jlwhiteoak"
2020-07-05 10:30:00,0.39,226,"jlwhiteoak"
2020-07-05 11:00:00,0.93,330,"jlwhiteoak"
2020-07-05 11:30:00,0.94,344,"jlwhiteoak"
2020-07-05 12:00:00,0.7,335,"jlwhiteoak"
2020-07-05 12:30:00,1.24,332,"jlwhiteoak"
2020-07-05 13:00:00,0.78,312,"jlwhiteoak"
2020-07-05 13:30:00,0.84,237,"jlwhiteoak"
2020-07-05 14:00:00,0.73,237,"jlwhiteoak"
2020-07-05 14:30:00,0.96,192,"jlwhiteoak"
2020-07-05 15:00:00,0.61,101,"jlwhiteoak"
2020-07-06 09:00:00,1.24,130,"jlwhiteoak"
2020-07-06 09:30:00,1.64,136,"jlwhiteoak"
2020-07-06 10:00:00,1.47,140,"jlwhiteoak"
2020-07-06 10:30:00,2.38,148,"jlwhiteoak"
2020-07-06 11:00:00,1.85,158,"jlwhiteoak"
2020-07-06 11:30:00,0.82,202,"jlwhiteoak"
2020-07-06 12:00:00,0.97,181,"jlwhiteoak"
2020-07-06 12:30:00,1.06,210,"jlwhiteoak"
2020-07-06 13:00:00,1.68,187,"jlwhiteoak"
2020-07-06 13:30:00,2.19,182,"jlwhiteoak"
2020-07-06 14:00:00,2.16,202,"jlwhiteoak"
2020-07-06 14:30:00,2.67,173,"jlwhiteoak"
2020-07-06 15:00:00,2.85,188,"jlwhiteoak"
2020-07-07 09:00:00,0.77,77,"jlwhiteoak"
2020-07-07 09:30:00,0.81,59,"jlwhiteoak"
2020-07-07 10:00:00,0.96,105,"jlwhiteoak"
2020-07-07 10:30:00,1.22,148,"jlwhiteoak"
2020-07-07 11:00:00,1.69,105,"jlwhiteoak"
2020-07-07 11:30:00,1.27,174,"jlwhiteoak"
2020-07-07 12:00:00,1.22,330,"jlwhiteoak"
2020-07-07 12:30:00,1.25,352,"jlwhiteoak"
2020-07-07 13:00:00,2.38,150,"jlwhiteoak"
2020-07-07 13:30:00,3.25,36,"jlwhiteoak"
2020-07-07 14:00:00,3.08,67,"jlwhiteoak"
2020-07-07 14:30:00,5.37,199,"jlwhiteoak"
2020-07-07 15:00:00,4.35,233,"jlwhiteoak"
2020-07-08 09:00:00,4.31,26,"jlwhiteoak"
2020-07-08 09:30:00,2.89,34,"jlwhiteoak"
2020-07-08 10:00:00,3.61,36,"jlwhiteoak"
2020-07-08 10:30:00,4.01,28,"jlwhiteoak"
2020-07-08 11:00:00,4.09,38,"jlwhiteoak"
2020-07-08 11:30:00,3.82,25,"jlwhiteoak"
2020-07-08 12:00:00,3.66,44,"jlwhiteoak"
2020-07-08 12:30:00,3.66,45,"jlwhiteoak"
2020-07-08 13:00:00,4.66,36,"jlwhiteoak"
2020-07-08 13:30:00,5.29,24,"jlwhiteoak"
2020-07-08 14:00:00,4.49,132,"jlwhiteoak"
2020-07-08 14:30:00,4.83,25,"jlwhiteoak"
2020-07-08 15:00:00,6.42,28,"jlwhiteoak"
2020-07-09 09:00:00,4.63,16,"jlwhiteoak"
2020-07-09 09:30:00,4.75,28,"jlwhiteoak"
2020-07-09 10:00:00,4.55,19,"jlwhiteoak"
2020-07-09 10:30:00,4.56,22,"jlwhiteoak"
2020-07-09 11:00:00,5.28,29,"jlwhiteoak"
2020-07-09 11:30:00,4.56,127,"jlwhiteoak"
2020-07-09 12:00:00,4.66,20,"jlwhiteoak"
2020-07-09 12:30:00,4.1,123,"jlwhiteoak"
2020-07-09 13:00:00,4.96,15,"jlwhiteoak"
2020-07-09 13:30:00,4.4,4,"jlwhiteoak"
2020-07-09 14:00:00,4.44,5,"jlwhiteoak"
2020-07-09 14:30:00,4.68,18,"jlwhiteoak"
2020-07-09 15:00:00,4.51,25,"jlwhiteoak"
2020-07-10 09:00:00,0.88,120,"jlwhiteoak"
2020-07-10 09:30:00,1.47,69,"jlwhiteoak"
2020-07-10 10:00:00,1.43,75,"jlwhiteoak"
2020-07-10 10:30:00,1.65,67,"jlwhiteoak"
2020-07-10 11:00:00,1.11,64,"jlwhiteoak"
2020-07-10 11:30:00,1.11,76,"jlwhiteoak"
2020-07-10 12:00:00,1.68,152,"jlwhiteoak"
2020-07-10 12:30:00,2.26,144,"jlwhiteoak"
2020-07-10 13:00:00,1.59,124,"jlwhiteoak"
2020-07-10 13:30:00,2.43,146,"jlwhiteoak"
2020-07-10 14:00:00,2.86,152,"jlwhiteoak"
2020-07-10 14:30:00,3.16,155,"jlwhiteoak"
2020-07-10 15:00:00,3.71,157,"jlwhiteoak"
2020-07-11 09:00:00,1.1,301,"jlwhiteoak"
2020-07-11 09:30:00,1.45,325,"jlwhiteoak"
2020-07-11 10:00:00,1.72,320,"jlwhiteoak"
2020-07-11 10:30:00,3,341,"jlwhiteoak"
2020-07-11 11:00:00,2.52,347,"jlwhiteoak"
2020-07-11 11:30:00,2.99,356,"jlwhiteoak"
2020-07-11 12:00:00,2.42,239,"jlwhiteoak"
2020-07-11 12:30:00,2.09,134,"jlwhiteoak"
2020-07-11 13:00:00,1.66,23,"jlwhiteoak"
2020-07-11 13:30:00,1.46,133,"jlwhiteoak"
2020-07-11 14:00:00,1.61,297,"jlwhiteoak"
2020-07-11 14:30:00,1.7,291,"jlwhiteoak"
2020-07-11 15:00:00,1.64,279,"jlwhiteoak"
2020-07-12 09:00:00,0.96,61,"jlwhiteoak"
2020-07-12 09:30:00,0.72,46,"jlwhiteoak"
2020-07-12 10:00:00,0.43,249,"jlwhiteoak"
2020-07-12 10:30:00,0.44,140,"jlwhiteoak"
2020-07-12 11:00:00,0.94,86,"jlwhiteoak"
2020-07-12 11:30:00,1.87,140,"jlwhiteoak"
2020-07-12 12:00:00,3.04,160,"jlwhiteoak"
2020-07-12 12:30:00,2.99,168,"jlwhiteoak"
2020-07-12 13:00:00,3.17,164,"jlwhiteoak"
2020-07-12 13:30:00,2.96,176,"jlwhiteoak"
2020-07-12 14:00:00,2.42,198,"jlwhiteoak"
2020-07-12 14:30:00,2.75,201,"jlwhiteoak"
2020-07-12 15:00:00,2.49,194,"jlwhiteoak"
2020-07-13 09:00:00,1.11,49,"jlwhiteoak"
2020-07-13 09:30:00,0.57,134,"jlwhiteoak"
2020-07-13 10:00:00,0.46,186,"jlwhiteoak"
2020-07-13 10:30:00,0.73,144,"jlwhiteoak"
2020-07-13 11:00:00,0.37,109,"jlwhiteoak"
2020-07-13 11:30:00,0.36,184,"jlwhiteoak"
2020-07-13 12:00:00,0.73,73,"jlwhiteoak"
2020-07-13 12:30:00,1.25,111,"jlwhiteoak"
2020-07-13 13:00:00,1.08,138,"jlwhiteoak"
2020-07-13 13:30:00,1.13,120,"jlwhiteoak"
2020-07-13 14:00:00,1.29,143,"jlwhiteoak"
2020-07-13 14:30:00,0.94,108,"jlwhiteoak"
2020-07-13 15:00:00,1.59,143,"jlwhiteoak"
2020-07-14 09:00:00,2.23,4,"jlwhiteoak"
2020-07-14 09:30:00,1.88,17,"jlwhiteoak"
2020-07-14 10:00:00,0.94,47,"jlwhiteoak"
2020-07-14 10:30:00,0.62,231,"jlwhiteoak"
2020-07-14 11:00:00,1.18,14,"jlwhiteoak"
2020-07-14 11:30:00,1.08,50,"jlwhiteoak"
2020-07-14 12:00:00,0.95,78,"jlwhiteoak"
2020-07-14 12:30:00,0.6,132,"jlwhiteoak"
2020-07-14 13:00:00,0.5,115,"jlwhiteoak"
2020-07-14 13:30:00,1.52,149,"jlwhiteoak"
2020-07-14 14:00:00,2.06,171,"jlwhiteoak"
2020-07-14 14:30:00,2.17,166,"jlwhiteoak"
2020-07-14 15:00:00,1.04,136,"jlwhiteoak"
2020-07-15 09:00:00,1.38,127,"jlwhiteoak"
2020-07-15 09:30:00,0.95,237,"jlwhiteoak"
2020-07-15 10:00:00,1.59,121,"jlwhiteoak"
2020-07-15 10:30:00,2.31,355,"jlwhiteoak"
2020-07-15 11:00:00,1.01,247,"jlwhiteoak"
2020-07-15 11:30:00,0.56,140,"jlwhiteoak"
2020-07-15 12:00:00,0.96,182,"jlwhiteoak"
2020-07-15 12:30:00,1.03,190,"jlwhiteoak"
2020-07-15 13:00:00,1.15,158,"jlwhiteoak"
2020-07-15 13:30:00,0.59,148,"jlwhiteoak"
2020-07-15 14:00:00,0.84,128,"jlwhiteoak"
2020-07-15 14:30:00,0.74,195,"jlwhiteoak"
2020-07-15 15:00:00,1.4,24,"jlwhiteoak"
2020-07-16 09:00:00,1.56,173,"jlwhiteoak"
2020-07-16 09:30:00,1.89,176,"jlwhiteoak"
2020-07-16 10:00:00,1.76,178,"jlwhiteoak"
2020-07-16 10:30:00,2.22,176,"jlwhiteoak"
2020-07-16 11:00:00,1.75,183,"jlwhiteoak"
2020-07-16 11:30:00,1.24,189,"jlwhiteoak"
2020-07-16 12:00:00,1.72,164,"jlwhiteoak"
2020-07-16 12:30:00,2.17,186,"jlwhiteoak"
2020-07-16 13:00:00,1.63,167,"jlwhiteoak"
2020-07-16 13:30:00,1.83,169,"jlwhiteoak"
2020-07-16 14:00:00,2.36,184,"jlwhiteoak"
2020-07-16 14:30:00,2.09,179,"jlwhiteoak"
2020-07-16 15:00:00,1.97,157,"jlwhiteoak"
2020-07-17 09:00:00,1.82,198,"jlwhiteoak"
2020-07-17 09:30:00,1.48,195,"jlwhiteoak"
2020-07-17 10:00:00,1.19,223,"jlwhiteoak"
2020-07-17 10:30:00,2.67,206,"jlwhiteoak"
2020-07-17 11:00:00,2.08,216,"jlwhiteoak"
2020-07-17 11:30:00,2.18,189,"jlwhiteoak"
2020-07-17 12:00:00,3.1,186,"jlwhiteoak"
2020-07-17 12:30:00,3.41,187,"jlwhiteoak"
2020-07-17 13:00:00,3.21,193,"jlwhiteoak"
2020-07-17 13:30:00,2.59,195,"jlwhiteoak"
2020-07-17 14:00:00,2.62,192,"jlwhiteoak"
2020-07-17 14:30:00,2.19,205,"jlwhiteoak"
2020-07-17 15:00:00,1.64,194,"jlwhiteoak"
2020-07-18 09:00:00,2.16,169,"jlwhiteoak"
2020-07-18 09:30:00,2.83,165,"jlwhiteoak"
2020-07-18 10:00:00,3.14,166,"jlwhiteoak"
2020-07-18 10:30:00,3,168,"jlwhiteoak"
2020-07-18 11:00:00,3.68,161,"jlwhiteoak"
2020-07-18 11:30:00,3.54,154,"jlwhiteoak"
2020-07-18 12:00:00,3.38,152,"jlwhiteoak"
2020-07-18 12:30:00,3.38,154,"jlwhiteoak"
2020-07-18 13:00:00,3.76,162,"jlwhiteoak"
2020-07-18 13:30:00,3.65,165,"jlwhiteoak"
2020-07-18 14:00:00,3.26,171,"jlwhiteoak"
2020-07-18 14:30:00,3.66,172,"jlwhiteoak"
2020-07-18 15:00:00,3.55,183,"jlwhiteoak"
2020-07-19 09:00:00,2.44,182,"jlwhiteoak"
2020-07-19 09:30:00,2.44,173,"jlwhiteoak"
2020-07-19 10:00:00,1.77,203,"jlwhiteoak"
2020-07-19 10:30:00,1.69,223,"jlwhiteoak"
2020-07-19 11:00:00,1.98,217,"jlwhiteoak"
2020-07-19 11:30:00,2.32,202,"jlwhiteoak"
2020-07-19 12:00:00,2.76,196,"jlwhiteoak"
2020-07-19 12:30:00,2.32,184,"jlwhiteoak"
2020-07-19 13:00:00,3.1,172,"jlwhiteoak"
2020-07-19 13:30:00,3.73,167,"jlwhiteoak"
2020-07-19 14:00:00,3.47,178,"jlwhiteoak"
2020-07-19 14:30:00,3.25,181,"jlwhiteoak"
2020-07-19 15:00:00,3.62,190,"jlwhiteoak"
2020-07-20 09:00:00,2.07,184,"jlwhiteoak"
2020-07-20 09:30:00,1.54,216,"jlwhiteoak"
2020-07-20 10:00:00,1.75,242,"jlwhiteoak"
2020-07-20 10:30:00,1.18,288,"jlwhiteoak"
2020-07-20 11:00:00,0.94,311,"jlwhiteoak"
2020-07-20 11:30:00,1.12,121,"jlwhiteoak"
2020-07-20 12:00:00,2.31,140,"jlwhiteoak"
2020-07-20 12:30:00,3.02,162,"jlwhiteoak"
2020-07-20 13:00:00,2.99,167,"jlwhiteoak"
2020-07-20 13:30:00,3.04,173,"jlwhiteoak"
2020-07-20 14:00:00,2.63,172,"jlwhiteoak"
2020-07-20 14:30:00,2.28,153,"jlwhiteoak"
2020-07-20 15:00:00,2.7,156,"jlwhiteoak"
2020-07-21 09:00:00,1.93,211,"jlwhiteoak"
2020-07-21 09:30:00,2.19,204,"jlwhiteoak"
2020-07-21 10:00:00,2.09,202,"jlwhiteoak"
2020-07-21 10:30:00,2.66,198,"jlwhiteoak"
2020-07-21 11:00:00,2.64,201,"jlwhiteoak"
2020-07-21 11:30:00,2.32,214,"jlwhiteoak"
2020-07-21 12:00:00,3.03,188,"jlwhiteoak"
2020-07-21 12:30:00,3.36,167,"jlwhiteoak"
2020-07-21 13:00:00,2.82,192,"jlwhiteoak"
2020-07-21 13:30:00,2.94,202,"jlwhiteoak"
2020-07-21 14:00:00,3.84,188,"jlwhiteoak"
2020-07-21 14:30:00,3.81,183,"jlwhiteoak"
2020-07-21 15:00:00,4.04,182,"jlwhiteoak"
2020-07-22 09:00:00,2.55,202,"jlwhiteoak"
2020-07-22 09:30:00,2.84,204,"jlwhiteoak"
2020-07-22 10:00:00,2.51,221,"jlwhiteoak"
2020-07-22 10:30:00,2.27,210,"jlwhiteoak"
2020-07-22 11:00:00,1.69,219,"jlwhiteoak"
2020-07-22 11:30:00,2.34,188,"jlwhiteoak"
2020-07-22 12:00:00,3.02,188,"jlwhiteoak"
2020-07-22 12:30:00,2.48,201,"jlwhiteoak"
2020-07-22 13:00:00,2.32,203,"jlwhiteoak"
2020-07-22 13:30:00,2.9,224,"jlwhiteoak"
2020-07-22 14:00:00,3.1,219,"jlwhiteoak"
2020-07-22 14:30:00,3.56,209,"jlwhiteoak"
2020-07-22 15:00:00,3.64,196,"jlwhiteoak"
2020-07-23 09:00:00,2.63,209,"jlwhiteoak"
2020-07-23 09:30:00,2.61,209,"jlwhiteoak"
2020-07-23 10:00:00,2.59,199,"jlwhiteoak"
2020-07-23 10:30:00,2.91,198,"jlwhiteoak"
2020-07-23 11:00:00,3.03,198,"jlwhiteoak"
2020-07-23 11:30:00,2.55,205,"jlwhiteoak"
2020-07-23 12:00:00,3.97,167,"jlwhiteoak"
2020-07-23 12:30:00,4.53,171,"jlwhiteoak"
2020-07-23 13:00:00,5.25,180,"jlwhiteoak"
2020-07-23 13:30:00,4.37,194,"jlwhiteoak"
2020-07-23 14:00:00,3.81,218,"jlwhiteoak"
2020-07-23 14:30:00,1.96,231,"jlwhiteoak"
2020-07-23 15:00:00,3.03,53,"jlwhiteoak"
2020-07-24 09:00:00,2.76,198,"jlwhiteoak"
2020-07-24 09:30:00,2.63,203,"jlwhiteoak"
2020-07-24 10:00:00,2.32,214,"jlwhiteoak"
2020-07-24 10:30:00,2.15,212,"jlwhiteoak"
2020-07-24 11:00:00,2.38,198,"jlwhiteoak"
2020-07-24 11:30:00,2.43,193,"jlwhiteoak"
2020-07-24 12:00:00,2.15,195,"jlwhiteoak"
2020-07-24 12:30:00,1.59,162,"jlwhiteoak"
2020-07-24 13:00:00,1.94,161,"jlwhiteoak"
2020-07-24 13:30:00,2.02,129,"jlwhiteoak"
2020-07-24 14:00:00,1.95,134,"jlwhiteoak"
2020-07-24 14:30:00,1.98,134,"jlwhiteoak"
2020-07-24 15:00:00,2.06,145,"jlwhiteoak"
2020-07-25 09:00:00,1.02,177,"jlwhiteoak"
2020-07-25 09:30:00,0.81,274,"jlwhiteoak"
2020-07-25 10:00:00,1.08,127,"jlwhiteoak"
2020-07-25 10:30:00,1.19,88,"jlwhiteoak"
2020-07-25 11:00:00,1.95,151,"jlwhiteoak"
2020-07-25 11:30:00,2.39,148,"jlwhiteoak"
2020-07-25 12:00:00,2.19,154,"jlwhiteoak"
2020-07-25 12:30:00,2.7,145,"jlwhiteoak"
2020-07-25 13:00:00,3.02,150,"jlwhiteoak"
2020-07-25 13:30:00,3.14,155,"jlwhiteoak"
2020-07-25 14:00:00,3.15,158,"jlwhiteoak"
2020-07-25 14:30:00,3,154,"jlwhiteoak"
2020-07-25 15:00:00,2.98,152,"jlwhiteoak"
2020-07-26 09:00:00,1.59,183,"jlwhiteoak"
2020-07-26 09:30:00,2.91,155,"jlwhiteoak"
2020-07-26 10:00:00,3.13,166,"jlwhiteoak"
2020-07-26 10:30:00,2.99,161,"jlwhiteoak"
2020-07-26 11:00:00,3.44,170,"jlwhiteoak"
2020-07-26 11:30:00,3.63,166,"jlwhiteoak"
2020-07-26 12:00:00,3.71,168,"jlwhiteoak"
2020-07-26 12:30:00,3.46,162,"jlwhiteoak"
2020-07-26 13:00:00,3.04,169,"jlwhiteoak"
2020-07-26 13:30:00,3.29,168,"jlwhiteoak"
2020-07-26 14:00:00,3.41,172,"jlwhiteoak"
2020-07-26 14:30:00,3.76,178,"jlwhiteoak"
2020-07-26 15:00:00,3.84,182,"jlwhiteoak"
2020-07-27 09:00:00,1.84,175,"jlwhiteoak"
2020-07-27 09:30:00,2.02,182,"jlwhiteoak"
2020-07-27 10:00:00,1.55,196,"jlwhiteoak"
2020-07-27 10:30:00,1.5,205,"jlwhiteoak"
2020-07-27 11:00:00,1.65,207,"jlwhiteoak"
2020-07-27 11:30:00,2.43,181,"jlwhiteoak"
2020-07-27 12:00:00,2.39,190,"jlwhiteoak"
2020-07-27 12:30:00,1.48,224,"jlwhiteoak"
2020-07-27 13:00:00,1.81,221,"jlwhiteoak"
2020-07-27 13:30:00,2.16,197,"jlwhiteoak"
2020-07-27 14:00:00,2.19,198,"jlwhiteoak"
2020-07-27 14:30:00,2.56,183,"jlwhiteoak"
2020-07-27 15:00:00,2.97,173,"jlwhiteoak"
2020-07-28 09:00:00,1.24,132,"jlwhiteoak"
2020-07-28 09:30:00,1.42,143,"jlwhiteoak"
2020-07-28 10:00:00,1.25,126,"jlwhiteoak"
2020-07-28 10:30:00,1.22,129,"jlwhiteoak"
2020-07-28 11:00:00,1.23,210,"jlwhiteoak"
2020-07-28 11:30:00,0.69,139,"jlwhiteoak"
2020-07-28 12:00:00,1.74,177,"jlwhiteoak"
2020-07-28 12:30:00,2.32,168,"jlwhiteoak"
2020-07-28 13:00:00,2.18,154,"jlwhiteoak"
2020-07-28 13:30:00,3.25,165,"jlwhiteoak"
2020-07-28 14:00:00,3.13,163,"jlwhiteoak"
2020-07-28 14:30:00,2.94,170,"jlwhiteoak"
2020-07-28 15:00:00,1.99,213,"jlwhiteoak"
2020-07-29 09:00:00,1.06,205,"jlwhiteoak"
2020-07-29 09:30:00,1.72,191,"jlwhiteoak"
2020-07-29 10:00:00,0.84,132,"jlwhiteoak"
2020-07-29 10:30:00,1.28,224,"jlwhiteoak"
2020-07-29 11:00:00,1.33,132,"jlwhiteoak"
2020-07-29 11:30:00,2.09,111,"jlwhiteoak"
2020-07-29 12:00:00,3.03,144,"jlwhiteoak"
2020-07-29 12:30:00,3.08,152,"jlwhiteoak"
2020-07-29 13:00:00,2.42,159,"jlwhiteoak"
2020-07-29 13:30:00,1.96,159,"jlwhiteoak"
2020-07-29 14:00:00,2.59,171,"jlwhiteoak"
2020-07-29 14:30:00,3.18,169,"jlwhiteoak"
2020-07-29 15:00:00,2.93,167,"jlwhiteoak"
2020-07-30 09:00:00,1.64,192,"jlwhiteoak"
2020-07-30 09:30:00,3.21,184,"jlwhiteoak"
2020-07-30 10:00:00,3.43,195,"jlwhiteoak"
2020-07-30 10:30:00,3.13,204,"jlwhiteoak"
2020-07-30 11:00:00,2.56,205,"jlwhiteoak"
2020-07-30 11:30:00,2.69,185,"jlwhiteoak"
2020-07-30 12:00:00,2.93,167,"jlwhiteoak"
2020-07-30 12:30:00,3.01,174,"jlwhiteoak"
2020-07-30 13:00:00,2.61,175,"jlwhiteoak"
2020-07-30 13:30:00,3.29,162,"jlwhiteoak"
2020-07-30 14:00:00,3.2,182,"jlwhiteoak"
2020-07-30 14:30:00,3.29,196,"jlwhiteoak"
2020-07-30 15:00:00,3.45,178,"jlwhiteoak"
2020-07-31 09:00:00,3.67,191,"jlwhiteoak"
2020-07-31 09:30:00,2.8,203,"jlwhiteoak"
2020-07-31 10:00:00,2.29,189,"jlwhiteoak"
2020-07-31 10:30:00,2.7,169,"jlwhiteoak"
2020-07-31 11:00:00,2.94,167,"jlwhiteoak"
2020-07-31 11:30:00,3.24,174,"jlwhiteoak"
2020-07-31 12:00:00,3.44,189,"jlwhiteoak"
2020-07-31 12:30:00,2.76,202,"jlwhiteoak"
2020-07-31 13:00:00,2.94,212,"jlwhiteoak"
2020-07-31 13:30:00,3.06,206,"jlwhiteoak"
2020-07-31 14:00:00,2.84,212,"jlwhiteoak"
2020-07-31 14:30:00,2.56,209,"jlwhiteoak"
2020-07-31 15:00:00,3.18,206,"jlwhiteoak"
2020-08-01 09:00:00,0.77,90,"jlwhiteoak"
2020-08-01 09:30:00,1.74,118,"jlwhiteoak"
2020-08-01 10:00:00,1.44,110,"jlwhiteoak"
2020-08-01 10:30:00,2.07,132,"jlwhiteoak"
2020-08-01 11:00:00,2.16,132,"jlwhiteoak"
2020-08-01 11:30:00,2.86,147,"jlwhiteoak"
2020-08-01 12:00:00,2.95,144,"jlwhiteoak"
2020-08-01 12:30:00,2.71,140,"jlwhiteoak"
2020-08-01 13:00:00,2.84,140,"jlwhiteoak"
2020-08-01 13:30:00,2.08,141,"jlwhiteoak"
2020-08-01 14:00:00,2.33,137,"jlwhiteoak"
2020-08-01 14:30:00,2.01,121,"jlwhiteoak"
2020-08-01 15:00:00,1.47,137,"jlwhiteoak"
2020-08-02 09:00:00,3.25,190,"jlwhiteoak"
2020-08-02 09:30:00,2.54,191,"jlwhiteoak"
2020-08-02 10:00:00,2.91,179,"jlwhiteoak"
2020-08-02 10:30:00,3.06,169,"jlwhiteoak"
2020-08-02 11:00:00,3.4,169,"jlwhiteoak"
2020-08-02 11:30:00,4.1,173,"jlwhiteoak"
2020-08-02 12:00:00,4.3,180,"jlwhiteoak"
2020-08-02 12:30:00,3.9,187,"jlwhiteoak"
2020-08-02 13:00:00,4.55,171,"jlwhiteoak"
2020-08-02 13:30:00,4,174,"jlwhiteoak"
2020-08-02 14:00:00,4.52,177,"jlwhiteoak"
2020-08-02 14:30:00,4.63,176,"jlwhiteoak"
2020-08-02 15:00:00,4.7,175,"jlwhiteoak"
2020-08-03 09:00:00,1.44,165,"jlwhiteoak"
2020-08-03 09:30:00,1.39,164,"jlwhiteoak"
2020-08-03 10:00:00,0.69,149,"jlwhiteoak"
2020-08-03 10:30:00,0.82,196,"jlwhiteoak"
2020-08-03 11:00:00,2.18,289,"jlwhiteoak"
2020-08-03 11:30:00,2.3,294,"jlwhiteoak"
2020-08-03 12:00:00,0.91,319,"jlwhiteoak"
2020-08-03 12:30:00,0.8,233,"jlwhiteoak"
2020-08-03 13:00:00,2.28,131,"jlwhiteoak"
2020-08-03 13:30:00,2.14,20,"jlwhiteoak"
2020-08-03 14:00:00,1.91,15,"jlwhiteoak"
2020-08-03 14:30:00,2.1,126,"jlwhiteoak"
2020-08-03 15:00:00,2.44,18,"jlwhiteoak"
2020-08-04 09:00:00,2.91,182,"jlwhiteoak"
2020-08-04 09:30:00,2.28,216,"jlwhiteoak"
2020-08-04 10:00:00,2.05,200,"jlwhiteoak"
2020-08-04 10:30:00,2.6,204,"jlwhiteoak"
2020-08-04 11:00:00,3.45,197,"jlwhiteoak"
2020-08-04 11:30:00,3.67,194,"jlwhiteoak"
2020-08-04 12:00:00,3.41,200,"jlwhiteoak"
2020-08-04 12:30:00,3.78,201,"jlwhiteoak"
2020-08-04 13:00:00,2.75,217,"jlwhiteoak"
2020-08-04 13:30:00,2.96,212,"jlwhiteoak"
2020-08-04 14:00:00,2.42,216,"jlwhiteoak"
2020-08-04 14:30:00,2.64,202,"jlwhiteoak"
2020-08-04 15:00:00,2.81,187,"jlwhiteoak"
2020-08-05 09:00:00,1.67,157,"jlwhiteoak"
2020-08-05 09:30:00,1.79,130,"jlwhiteoak"
2020-08-05 10:00:00,2.71,153,"jlwhiteoak"
2020-08-05 10:30:00,2.65,153,"jlwhiteoak"
2020-08-05 11:00:00,4.02,168,"jlwhiteoak"
2020-08-05 11:30:00,3.44,174,"jlwhiteoak"
2020-08-05 12:00:00,3.88,177,"jlwhiteoak"
2020-08-05 12:30:00,3.8,170,"jlwhiteoak"
2020-08-05 13:00:00,2.62,156,"jlwhiteoak"
2020-08-05 13:30:00,2.61,147,"jlwhiteoak"
2020-08-05 14:00:00,2.84,153,"jlwhiteoak"
2020-08-05 14:30:00,2.55,167,"jlwhiteoak"
2020-08-05 15:00:00,3.01,172,"jlwhiteoak"
